ds,max_temp_c,rainfall_mm,is_holiday,google_dengue_searches,er_trauma_admissions,elective_surgeries_scheduled_14d_adv,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2020-01-27,20.497855094007317,1.0571684028748847,0,2.34082965376887,0.3162701543714619,43.0415557076108,139,110,99,39,13,11,23,4
2020-01-28,20.185669537147497,1.6212076965203222,0,0.3211764536022743,1.8243380466020565,41.749795200893836,128,108,91,37,13,10,21,4
2020-01-29,19.141734822456886,1.4710414115871624,0,2.1402134520884175,4.776433069247477,46.35639292210916,134,105,94,38,13,10,20,4
2020-01-30,20.702624859610083,1.3275832478828882,0,5.851928872478855,1.9601352803948853,43.80336519956957,149,113,102,40,13,11,23,5
2020-01-31,19.431862061365393,0.22677419110514507,0,11.035801271589914,2.63104338362008,46.37318027562616,139,102,94,38,13,10,21,4
2020-02-01,20.137655603089723,1.44123258132743,0,1.2800016550477378,1.7762143050517758,46.01388638978694,72,57,51,20,7,6,11,2
2020-02-02,22.586834807187238,105.00223880100586,0,2.72455556636898,2.980656940641309,46.336652499892374,72,56,47,20,7,6,11,2
2020-02-03,19.94475013880356,1.7881990722123184,0,3.621614046158821,4.890784378184111,45.5915565463833,137,106,94,38,13,10,21,4
2020-02-04,21.207094257346156,1.8397418682610855,0,12.639641859666124,4.987512517405985,46.43430633285046,141,110,100,40,13,11,22,4
2020-02-05,19.374601480694793,0.11031318120357092,0,12.315795979602488,3.8735748900559557,45.56909393202534,136,106,98,38,13,11,21,4
2020-02-06,20.06568655862951,1.6412831207089575,0,11.015314527443058,2.0215554901021964,44.67665380087122,139,105,94,38,13,11,21,4
2020-02-07,21.897306211695646,0.07539478084534124,0,5.010028493918792,2.4721610041449416,44.157770580119156,141,111,97,39,13,11,21,4
2020-02-08,19.52829477469131,0.7343392513900453,0,7.42239382437464,1.7836566405615273,41.450449888466714,74,56,52,21,6,5,11,2
2020-02-09,21.999383855280836,1.0845999512421582,0,92.22611034110773,4.927873149521731,45.99210388409276,70,56,49,19,7,5,11,2
2020-02-10,20.929268520398907,0.2962015972542549,0,4.529212075161098,3.5388015291270185,49.52505197625372,143,109,100,39,13,11,22,4
2020-02-11,19.69652867238153,1.4926276251381536,0,17.95410452945161,2.2446572271675564,48.07650636749798,134,107,96,39,13,10,22,4
2020-02-12,20.931768520540448,0.016709408344277143,0,19.593834928716568,0.06057635054801169,47.199854425281366,144,110,100,39,13,11,21,4
2020-02-13,21.315155073078184,0.33719809686807367,0,12.953191712805893,2.6024170719527415,45.40251768365837,135,103,92,38,12,10,20,4
2020-02-14,21.010512123494188,1.1615936597069514,0,18.336465840468403,4.91964100850809,48.98926172203463,141,107,98,40,13,11,22,4
2020-02-15,18.867427014190486,1.4287751240745847,0,12.854838008028501,2.6153045448652597,46.877947599211694,81,60,54,21,7,6,12,2
2020-02-16,19.762297661223595,1.8332862053878323,0,0.6639297221093976,0.9121334274455684,50.38630901053724,115,91,82,33,11,9,18,4
2020-02-17,20.29651749017707,1.4109933038692477,0,19.93525169972818,0.11046873552387426,45.39199570305049,140,107,96,38,13,10,22,4
2020-02-18,20.527005991480998,1.343558540509732,0,1.979046033730698,1.7735187906210452,45.96978182102024,140,105,97,38,13,11,21,4
2020-02-19,21.282299809321426,0.7886822927013286,0,13.652836028901215,4.591140278483035,45.88851819634637,173,137,120,49,16,14,28,5
2020-02-20,20.90228416514129,0.0025688510536028275,0,5.056724061495801,4.982770540879405,44.72991152797135,144,112,98,39,14,11,22,5
2020-02-21,19.45494276412355,0.2403185174712439,1,7.839622258139203,4.726839874060013,45.92886914032423,50,43,36,15,5,4,9,2
2020-02-22,21.238917969152627,1.0691090895120783,0,12.918683696018764,3.6470999662712837,48.11588908709961,72,61,53,21,7,6,12,2
2020-02-23,21.540447617257467,1.3502597716888394,0,8.72974698615414,2.7907136422032766,46.58920883204551,74,59,52,20,7,6,12,2
2020-02-24,21.563481751408606,0.834896567792925,0,5.010921178622565,2.95343073191126,40.40263993159242,147,113,105,42,14,11,23,5
2020-02-25,22.160967260959136,1.4613580230567804,0,6.688923737566494,2.6949600454598044,50.36331212786438,148,116,103,41,13,11,23,5
2020-02-26,21.99324705511527,1.0437245906643575,0,6.830962338463527,3.5352465246149416,44.94351880496327,145,110,101,40,13,11,22,5
2020-02-27,21.700263027786004,0.14835239118862442,0,19.186478090164275,2.094366133476762,49.58464062611806,144,110,100,39,13,11,22,4
2020-02-28,21.255270741245386,0.38403250193589766,0,15.97226031846902,3.346020024778827,48.56060009461441,144,114,101,40,13,11,23,4
2020-02-29,19.75139948372598,1.6799964464878858,0,9.170975429588001,0.6080605747860052,52.822385215598715,74,59,51,20,7,6,11,2
2020-03-01,21.931447303857308,1.449825493248879,0,3.9964184068272823,1.3284765328074188,50.66847851034121,69,55,47,20,6,6,11,2
2020-03-02,21.801503630818328,1.78952397402499,0,16.22032220525312,4.180015194043147,47.74970786047248,137,107,96,38,13,11,22,4
2020-03-03,21.959872573537297,0.23511449824187314,0,3.14364943216747,4.518744653716956,47.43654797472301,145,111,101,40,13,11,23,5
2020-03-04,20.508485891155548,1.9804450692301478,0,4.209244342840068,2.6950411878014986,51.925268826194056,146,116,100,40,13,11,23,5
2020-03-05,20.80355286951813,0.4188134278998672,0,7.320267836803023,0.158178086064662,46.04456650231961,140,109,98,40,13,11,22,4
2020-03-06,23.03954197158614,0.02355975257328402,0,17.606963917039803,4.63486785395884,49.451897999863775,138,106,96,38,13,10,21,4
2020-03-07,22.050988278575574,1.9948458781071083,0,2.635733372682205,3.5103212901364325,48.87903895535399,79,59,53,22,7,6,12,2
2020-03-08,22.87854218666487,0.5621477708902263,0,2.4446838570905216,2.070139618776804,48.52326073975699,75,59,54,21,7,6,11,2
2020-03-09,22.334170107291083,1.3360389050251198,0,9.879499766105319,2.991894715997482,49.98244480468882,131,103,89,36,12,10,20,4
2020-03-10,22.446698054710122,0.3533646283526104,0,5.528210821873493,2.1488741722068303,49.717492009246605,151,116,103,41,14,11,23,5
2020-03-11,23.468562929010446,1.1604570643982834,0,11.374558832963197,2.326696133660255,50.313362065002444,141,109,94,39,13,11,21,4
2020-03-12,22.12978504214277,1.8080699729091185,0,9.03273369366447,4.434049328297008,49.733915178998,148,116,103,41,14,11,23,5
2020-03-13,22.859680393981858,0.6403623348568772,0,8.699182127024336,0.8054212345855577,50.34592797298603,151,115,105,41,14,11,23,5
2020-03-14,22.42115848847721,1.3405079520887184,0,2.2394594097398657,0.5183456774111839,49.74907865178225,72,54,47,19,7,5,11,2
2020-03-15,22.570920502051212,0.375807177596833,0,2.820993804996803,0.01364372256507873,48.29244406429038,70,53,47,19,7,5,11,2
2020-03-16,22.820300204294693,1.2495907974374505,0,16.421571548937003,1.5700018780606335,49.66540189702174,146,109,95,39,13,11,22,4
2020-03-17,23.477697583304256,0.6729007036350203,0,17.71765475143489,0.7370688324221369,48.27186609910703,141,109,99,40,13,11,22,4
2020-03-18,22.90490519591374,0.42241651717590334,0,4.693670657705004,1.099927475690556,48.1802513422625,147,113,102,42,14,11,22,4
2020-03-19,24.769460515223706,0.6263641014072703,0,2.269210030495381,0.05619491332688464,49.10618340962107,142,106,97,39,13,11,22,4
2020-03-20,22.751069688878722,0.3576821370155987,0,1.0683334386902121,1.1359770734385162,49.57421838124441,144,111,99,40,13,11,22,4
2020-03-21,23.592660871429963,1.8038322156757656,0,12.165952274837936,1.6635579096618698,49.915188780216546,73,56,48,19,6,6,11,2
2020-03-22,23.47550024057456,0.7943737726342577,0,14.30706425000411,0.15783748204940662,51.70625207866652,73,58,52,20,7,6,11,2
2020-03-23,25.499711014746097,0.4905586099487347,0,7.45619978406411,3.0395206214857384,48.90239678579185,147,112,100,40,13,11,22,4
2020-03-24,24.38855204197357,0.8968156820318658,0,13.593517349812792,2.8440017444187897,50.31592594712896,147,114,102,41,14,11,23,5
2020-03-25,25.36482697655746,0.6410723336129911,0,14.259176311190522,0.4851788925496253,50.17823449682716,153,113,103,42,14,12,23,5
2020-03-26,22.990086495286832,1.488838507626652,0,18.706845627938108,2.975048887592005,48.741933386539664,147,110,99,40,13,11,23,4
2020-03-27,24.88699855048626,1.9424398237709888,0,1.297472756702145,4.993269593044388,50.120731303494644,148,114,106,42,14,12,23,5
2020-03-28,25.655474721967934,0.8760673133952936,0,3.845834464621596,4.722344764057703,51.989797041910265,80,63,55,22,7,6,12,2
2020-03-29,24.99557455075438,1.7220667999444808,0,1.3705197519397627,0.013354966838316495,50.365512546163636,78,60,54,20,7,6,12,2
2020-03-30,26.12772487346558,1.131726147119239,0,17.35987866672221,3.976891556651798,50.45085287785352,143,110,102,40,13,11,22,4
2020-03-31,24.69537314874174,0.31447133018846696,0,15.851743200671372,1.76802638118243,48.58925073547657,145,113,105,40,14,11,23,5
2020-04-01,26.773844731157073,1.3812454841626831,0,11.49284141243678,0.3182568516731371,53.936884288957124,143,110,100,40,14,11,22,4
2020-04-02,27.81660470621514,1.0268689942516402,0,1.6732682010236632,1.4799160685810402,48.69875006622858,145,110,99,41,13,11,22,4
2020-04-03,25.309405514056028,1.3012130465042069,0,5.466247173074392,1.6086825815648114,46.65323023475538,148,115,101,41,14,11,22,4
2020-04-04,25.382561452476057,1.77937482514333,0,5.954396961170339,2.6162211965452844,51.69953984909007,107,82,73,30,10,8,17,3
2020-04-05,27.43850458505797,0.8808691413120922,0,11.214863920308343,3.3054188363442734,49.73695493824485,76,55,54,20,7,6,11,2
2020-04-06,27.72293808329464,1.8023552464347112,1,5.16087788073431,3.7452780610420398,49.344969469112826,52,42,34,14,5,4,8,2
2020-04-07,25.779894543940003,1.5013380285633098,0,1.4591972782590967,1.2295152128163334,48.84146093185109,152,115,106,42,14,12,24,5
2020-04-08,26.043051961140428,0.9772098517559695,0,14.615246037065987,1.608852851242485,53.65456988856622,180,139,127,50,17,14,28,6
2020-04-09,26.34298639519836,1.2064442713159274,0,5.981604233108227,1.541908534298676,50.59595645953277,146,114,100,40,14,11,22,4
2020-04-10,25.442852872042078,0.6511622650380229,1,9.047483540466013,1.8136843406043823,50.95898394292848,48,37,35,12,4,4,7,1
2020-04-11,26.03213580695291,1.9671945994775484,0,2.553332699646107,4.998281544781694,50.15449676696436,74,55,48,20,7,6,11,2
2020-04-12,26.11103490444184,1.334702326100792,0,16.050966067891594,3.8897165141371293,50.33623614334529,80,58,54,21,7,6,12,2
2020-04-13,26.512620859554815,0.08769370499325979,0,11.310637538481153,4.874952326343485,52.55735472744251,149,116,105,42,14,12,24,5
2020-04-14,27.41178216145135,0.6532438114960175,0,18.031712524197257,3.465555297735286,49.219472643835225,150,115,106,41,14,12,23,5
2020-04-15,27.847487072477023,1.246628867518115,0,9.909431261306667,2.0313535082364216,46.76550273919918,153,120,109,43,14,12,24,5
2020-04-16,29.331285362772423,0.1126665555984796,0,18.828513436357596,1.9487209181348746,51.37081479409704,148,113,99,40,13,11,23,4
2020-04-17,26.950600960575017,0.047768382638285534,0,17.83736408762652,2.4429057248752257,50.58058139435775,143,110,101,40,13,11,22,4
2020-04-18,29.10205530004414,0.9000484790556051,0,11.529197129184679,2.084348916822187,49.75276959207454,75,57,52,21,7,6,11,2
2020-04-19,28.073079713959718,0.66538035938534,0,18.677868762997267,4.141631230463728,50.425122283217284,70,55,49,20,7,6,11,2
2020-04-20,28.407448083704757,0.8765972160663318,0,6.461774945891046,2.325010065133464,48.686122993315855,154,117,104,41,14,11,23,5
2020-04-21,29.302031771033953,0.5253866197600103,0,7.3128432540842265,1.47807180105423,49.41019862866283,145,115,100,41,14,11,23,4
2020-04-22,27.675197529444173,0.3294354938859618,0,0.9095590261207387,3.874301343483259,49.04383880265997,154,117,105,42,14,11,24,5
2020-04-23,29.351392771709705,1.3782867139606754,0,11.784018135277062,4.272102046906973,48.0599307077891,153,117,106,43,14,12,23,5
2020-04-24,29.30680422083859,1.029142232535601,0,14.438479398578668,2.102144780702257,51.55418182680395,153,118,106,43,14,12,24,5
2020-04-25,29.80442699598495,0.40030842249873366,0,15.470383804842063,3.33904285952766,46.28152904610656,73,58,50,20,7,6,11,2
2020-04-26,29.77297197167528,0.6391788525199966,0,2.996325720922066,0.2940226694415238,53.75532236687278,74,57,50,21,7,6,11,2
2020-04-27,32.11108402368344,1.1836158153266518,0,8.883181446250006,2.647324259857333,50.71311732576204,151,117,104,42,14,11,23,5
2020-04-28,29.190126454190338,0.1444586965449557,0,3.537264241878313,0.22490568872754024,45.32462215689023,148,115,100,40,14,11,23,5
2020-04-29,29.469003044998182,0.2949060185323591,0,13.242546977084977,0.14595420247234037,48.351789380753495,138,108,97,39,13,11,22,4
2020-04-30,29.548993035133584,0.14649120821478023,0,3.1589274484353624,3.064624252613695,48.3799713552861,146,115,99,41,14,11,22,5
2020-05-01,29.788738997067203,1.6246346654282378,0,18.083273679121497,1.5166769119749357,49.41519453838334,151,114,105,41,14,12,24,5
2020-05-02,29.87880954492602,1.5048184664240185,0,4.612692913228267,3.712685812277327,46.56446515601883,74,56,50,20,7,6,11,2
2020-05-03,31.87704079913075,1.5066258637585141,0,5.828045325764897,4.480412803162961,48.51654126026707,75,59,53,21,8,6,12,2
2020-05-04,32.28015223536432,1.432650686952056,0,17.018126443019995,0.6969558686517535,48.117015997941074,150,114,105,42,14,11,23,5
2020-05-05,30.46027068072487,1.3387708473397384,0,9.169352202914476,3.6226141928946194,46.788305262092216,180,139,126,49,17,14,27,5
2020-05-06,30.369724875889297,0.95398383075635,0,0.4799189160014605,2.5725999914417166,46.41187605151669,151,116,101,42,14,12,23,5
2020-05-07,31.844203277519053,1.28455632701423,1,9.891725024052915,0.5605962508134943,49.90240875661416,47,38,34,13,5,4,7,1
2020-05-08,30.99086516236184,0.0767231095759493,0,1.6908667076024608,3.2579630324036235,44.56866355774097,149,115,105,42,14,11,23,5
2020-05-09,32.34586325957029,1.2429288453135692,0,19.706894373746213,3.047334015532364,48.812256422979246,75,57,52,21,7,6,11,2
2020-05-10,32.085190119283745,1.5557554110737544,0,11.762231409112047,2.578209337003913,49.343861027426655,74,58,51,20,7,6,12,2
2020-05-11,30.53530088368896,1.0007167207687804,0,5.130652352219569,4.63235602279829,47.2017694512286,154,115,104,42,14,12,23,5
2020-05-12,33.766720331371715,0.7150266568544739,0,11.274353590952355,2.6053984805200825,47.631413954770075,146,111,101,40,14,11,22,4
2020-05-13,34.182605333155024,0.5548534696019582,0,1.5373420676350968,4.9525755772510625,49.73921010788072,148,114,100,41,14,11,22,5
2020-05-14,31.940744260677484,1.285604100324165,0,15.99782608537634,2.546144069240555,45.88587251941676,153,116,106,42,14,12,23,5
2020-05-15,32.33188001540507,1.3856023972598175,0,18.506561077283273,0.5792601915068379,45.97346427898137,146,112,103,41,14,11,23,5
2020-05-16,33.170689719531,1.7419351997250851,0,17.48888776412319,2.352356255375152,46.06486873887316,67,52,47,19,6,6,11,2
2020-05-17,33.38366903654991,0.6846681649219815,0,6.835152045971256,0.9116438127753562,49.263463467316335,75,58,51,20,7,6,11,2
2020-05-18,33.87124088959647,1.539544614771171,0,6.51536239286737,2.9856674260871365,49.39232158853957,141,109,99,40,13,11,22,5
2020-05-19,35.38543353470749,1.1227116483786759,0,0.7017522243259999,3.465660875968006,43.8888581732081,142,112,98,40,14,11,22,5
2020-05-20,33.35981399426967,1.7656729813561582,0,13.028007174018335,2.3421763935354685,48.56404506671413,148,112,99,40,14,11,22,4
2020-05-21,32.89894818436828,1.0556242165912415,0,10.698095683795898,0.48851483841574117,48.058363745060205,147,114,101,41,14,12,23,5
2020-05-22,32.47731483442154,1.0352596567959345,0,9.186927426546827,2.3432069929177644,49.394817766858,136,109,95,39,13,11,21,4
2020-05-23,33.283949852117814,1.1557541628818182,0,18.15261906669414,0.407271073672002,46.923062063886036,113,84,75,31,10,8,17,3
2020-05-24,34.138809053249375,1.4986307102848688,0,3.357578021656926,3.41062977753267,45.92772039169207,67,55,47,19,6,6,11,2
2020-05-25,36.1223137890221,1.9293809576569219,1,0.1933253338036467,3.9518411243254374,48.16828589606805,48,40,35,15,4,4,8,2
2020-05-26,33.96468211836794,0.1471267084315313,0,1.4663290424153086,4.811901636135195,47.13553026204678,147,114,104,41,14,12,23,5
2020-05-27,34.859290660667405,0.10686920478203432,0,4.467428756547378,0.7440105356422821,50.085689452399215,152,118,106,42,14,12,24,5
2020-05-28,34.77091550508513,1.875100674814677,0,0.665710985269139,2.662101677666521,47.36982007533017,138,110,98,39,13,11,22,4
2020-05-29,36.12614877504786,1.0597512510364122,0,10.05687421286271,2.837686837677093,45.61439643446717,141,112,99,40,13,11,22,4
2020-05-30,37.613641864394666,1.2298060291338722,0,6.281809104671561,4.612382668904899,42.812415149406185,78,60,54,20,7,5,12,2
2020-05-31,34.703287300735184,0.9648472031894577,0,3.6096601613626533,3.136383202982571,43.85058378006953,79,60,54,22,7,6,12,2
2020-06-01,34.89061227286477,24.387632417974984,0,15.001681498973243,0.7275482282266055,41.99081711503087,151,114,103,41,14,11,23,5
2020-06-02,36.56851400874527,14.82804495517698,0,4.089026524650601,2.181756619815946,44.28147100461691,137,105,95,38,12,11,21,4
2020-06-03,36.348909052537486,8.4813517696176,0,13.752102019875865,3.2738126425312526,46.411202121550275,147,111,100,41,14,11,23,4
2020-06-04,37.65471006027404,5.267882442383974,0,6.985298116952778,3.501422160346487,44.397845666543915,150,115,102,41,14,11,22,5
2020-06-05,36.5311950549336,18.60643342538127,0,10.23655521325109,34.10731605453875,46.29345393721569,148,115,105,41,14,11,22,5
2020-06-06,35.725476610364204,29.394470463723316,0,18.677340797026396,21.396439978145256,44.76870705503424,132,96,92,37,12,10,20,4
2020-06-07,36.81112231510098,14.228404845230113,0,0.7470326963162566,4.757710733777492,43.129718187056646,110,87,74,31,10,8,16,3
2020-06-08,37.46302658948468,13.929808349826121,0,90.3529617803521,0.29569706007796126,43.95232996237957,154,115,108,42,14,12,23,5
2020-06-09,37.30677779154718,13.602290446236053,0,17.088459206552365,4.9188106728445105,44.56133068940787,145,108,97,40,13,11,22,4
2020-06-10,37.12362021353008,18.013595932621463,0,11.75948496740697,4.288835464332043,43.73456992363457,154,121,104,42,14,12,24,5
2020-06-11,37.81111087791861,16.016622085607338,0,5.537410339303133,3.3013639138108566,43.59545327994913,151,112,104,41,14,11,23,5
2020-06-12,38.03982326268234,26.99786566817536,0,7.953622702900686,30.008894689735236,41.59297019418486,139,113,101,40,14,11,22,4
2020-06-13,38.376742261554,17.63801979308726,0,89.87597791431492,29.676267552947444,42.10117566225047,127,94,86,35,12,9,19,4
2020-06-14,37.765276110407385,17.69394595471422,0,17.81623788627606,0.2073993144722619,47.31922834430144,122,93,85,34,12,9,19,4
2020-06-15,37.06932230264227,8.459289868013915,0,0.8213274749322319,0.5088289827568276,45.093587908127155,178,140,124,50,16,14,27,5
2020-06-16,37.50088391607318,29.568488522759647,0,1.4307764378075283,0.4367990733206889,39.522540011189925,138,107,97,38,12,11,21,4
2020-06-17,38.67622984347391,11.249322271720743,0,6.501030472191751,2.7369061673471755,37.5691187872934,140,109,97,39,13,11,22,4
2020-06-18,36.76612241379839,6.834101686490067,0,4.65559368874958,1.0772199355589458,42.28759399729541,142,109,96,39,13,11,22,4
2020-06-19,38.06282157771228,21.57865622438022,0,80.77944727936845,33.82799653272539,43.75367468678775,144,110,93,40,13,11,22,4
2020-06-20,37.409619698380396,19.884159253921815,0,4.425399972517619,27.207970147376123,40.75778218241121,175,133,122,47,16,13,28,5
2020-06-21,37.93820139050259,15.378641349818643,0,3.9165009771031545,3.4775523822913748,43.67138758578105,117,92,81,33,11,9,18,4
2020-06-22,39.29206274435406,15.55480584701695,0,2.6124793373858357,3.2643654648507994,41.57730109921292,146,108,98,39,13,11,22,4
2020-06-23,38.30648965809351,24.626598026160778,0,91.48867514592717,1.5992651946485503,40.961359215071866,144,108,98,38,13,11,22,4
2020-06-24,38.26120208118029,9.892816002491227,0,2.883789278123061,1.2158378676286452,42.62882042356732,142,107,95,39,12,11,22,4
2020-06-25,36.95185012267816,25.506332973622243,0,4.088075495310724,1.7122814264831758,39.88161591236745,139,107,94,38,13,10,21,4
2020-06-26,39.152437622372005,21.218677847375453,0,97.80210946885408,23.74653519288973,40.20045214872732,178,138,124,49,17,13,28,6
2020-06-27,39.14365509641636,15.47424434448811,0,18.660297462608412,26.976329943718177,41.94246729791885,114,86,79,31,11,9,18,3
2020-06-28,40.750894306063486,16.450715414596715,0,15.114282672021695,1.2676933125958767,40.36743045591326,116,89,83,34,11,9,18,4
2020-06-29,38.36678531234297,11.416180179652395,0,15.793988606310293,4.089232215302151,44.075736949026805,140,108,95,39,13,11,21,4
2020-06-30,38.97806737910637,23.80285831742437,0,82.33089219997265,0.27379693055153365,41.473720794598925,181,141,124,51,17,14,28,6
2020-07-01,39.09005878314439,17.821868557631696,0,16.726197500313432,3.495916874951477,41.171557687778645,124,99,88,36,12,10,19,4
2020-07-02,40.49726674435896,13.02136356874609,0,89.99644515497178,2.195504028746554,39.64280630559854,138,108,98,39,13,10,22,4
2020-07-03,38.901013164135485,19.901252894023756,0,87.75132676599664,25.317343261737946,41.31928702337391,189,141,129,52,17,14,28,6
2020-07-04,39.3491596537967,29.893361301283075,0,11.51500167040621,32.19429475470809,38.75265168073878,116,88,79,31,10,9,18,4
2020-07-05,39.749176391569875,15.881556991413847,0,16.443658116334678,3.7501704897345194,39.790890710064396,128,100,90,35,12,10,20,4
2020-07-06,39.396322000322705,28.01728501946549,0,15.573043021498187,2.2098267765569117,37.22204640781889,143,108,94,37,13,10,21,4
2020-07-07,38.82898322124144,13.625420998114153,0,97.41781140053334,0.7548784075694037,40.96229271324424,180,138,125,49,16,14,27,6
2020-07-08,39.53246228112756,6.368317673124647,0,18.562643720308877,4.031754879027169,39.293727619997775,135,103,94,37,12,10,21,4
2020-07-09,40.47219232927873,10.106052659210722,0,4.762441428554991,2.3035276346068576,42.50703415819701,184,142,123,50,16,14,28,6
2020-07-10,38.429448574860366,15.467378583192104,0,8.477157883385434,20.699621763887166,43.15652663795435,179,137,127,50,16,14,28,5
2020-07-11,39.643534837098414,10.490873214864227,0,88.57127675611395,3.59527698888433,39.72897304561067,106,84,76,30,10,8,17,3
2020-07-12,38.86222745097988,5.005675955456389,0,17.5864331853012,1.4592598295829484,38.17012172448005,72,59,54,21,7,6,12,2
2020-07-13,40.80634446764785,27.87503844368818,0,88.81073296246757,0.24444114752592616,35.972661821350904,137,105,95,38,13,11,21,4
2020-07-14,38.13421247176477,26.096985280773225,0,17.229496246853884,4.513755074870389,39.506442904211525,176,139,123,49,16,14,28,5
2020-07-15,39.14171737124348,23.55730578717368,0,6.587746439731927,2.41550546046955,37.9503473229811,140,108,98,38,13,11,21,4
2020-07-16,40.11821642678872,9.195364891150716,0,7.362671799622764,1.4048052658651078,38.439414751028856,133,102,91,37,12,10,21,4
2020-07-17,41.34400744429091,8.009089405249652,0,0.7826450896771875,3.581932789424558,40.65726802292033,139,101,93,37,13,10,21,4
2020-07-18,39.747314441643105,6.690118736809579,0,6.537575795306392,4.429511888412819,35.3840252299384,119,91,85,34,11,9,19,4
2020-07-19,39.28953864082772,127.10235820761986,0,17.76727365602528,0.001535375168777442,35.020321253679064,81,59,52,21,7,6,12,2
2020-07-20,41.75465149338045,28.22019901719713,0,86.76961020735955,3.4392609252107684,36.23306330101334,171,134,119,48,16,13,27,5
2020-07-21,38.45131105045729,15.763395522825924,0,93.15901656238829,3.835058470092107,38.18627917279631,139,105,93,38,13,11,22,4
2020-07-22,37.723416137559234,7.978516799901204,0,94.35444509486983,1.049637136397465,37.4925971731313,137,107,93,37,12,11,21,4
2020-07-23,40.38219351899286,17.809820518302665,0,7.418468502181299,2.448119157050872,34.43154332456881,131,104,93,37,12,10,21,4
2020-07-24,39.45713573711918,13.720797686465753,0,3.4528128156058235,0.44642949458967907,37.577203034840295,139,105,97,40,13,11,22,4
2020-07-25,38.952016913950835,14.370623108749943,0,5.044367865367441,3.7337494125767376,33.50401477405726,70,54,48,20,7,5,11,2
2020-07-26,40.69271065885499,20.53326560389268,0,85.70595441780456,4.237280092816762,34.074513251606746,75,57,53,21,7,6,11,2
2020-07-27,40.23630082616803,22.96795283155506,0,85.65251211902986,0.540933286623303,35.363897522116666,177,135,121,49,16,14,27,5
2020-07-28,39.43360638906218,7.765089971829021,0,5.475959828038244,4.082301267164174,34.334070572964976,179,133,121,48,16,13,27,5
2020-07-29,38.71960299869101,5.889755770161909,0,11.786767559010956,3.857850852422668,37.06812390056323,174,135,126,50,17,14,28,5
2020-07-30,40.871623914827516,29.85825756714287,0,2.8421391966516474,1.7345666018544863,35.71002989491529,169,133,116,47,16,13,25,5
2020-07-31,40.64566398483224,10.818208722888796,0,5.187832148417117,3.4514476496679163,38.518704220796764,132,104,94,37,12,10,20,4
2020-08-01,39.889621292070956,6.345763122711476,1,10.92495935205777,0.00024061947155873398,34.34500535913264,51,38,35,14,5,4,8,2
2020-08-02,41.825808604701585,9.746883227398,0,90.55819655887848,4.658988272329993,34.44829521629919,114,89,79,33,11,9,18,3
2020-08-03,38.896504251215546,5.973946158711605,0,84.31851201877915,2.7519161765418643,36.96836083271702,177,136,121,49,16,14,27,5
2020-08-04,38.42552794008224,14.795272365429291,0,9.829826045190451,3.1016943203099974,34.22226576965064,134,98,90,36,12,10,21,4
2020-08-05,39.2406604227929,25.060044611283107,0,15.439781405093818,3.323297067695493,37.250287816371845,135,106,90,36,12,10,20,4
2020-08-06,39.865554623579044,13.531111243943016,0,88.8876472460213,2.8068450860918337,35.20380389784425,133,99,88,36,12,10,20,4
2020-08-07,40.1301153516461,16.104585171959165,0,2.3160977869481547,21.94475600736693,29.278186427980053,130,100,92,36,12,10,20,4
2020-08-08,39.61824544178198,21.88966933918597,0,6.693300199690897,33.4399842752137,36.20229482866565,106,81,75,31,10,8,16,3
2020-08-09,40.181320916314114,17.722351751747006,0,6.390981257568131,4.538799956202363,35.53782548028127,176,133,121,48,16,14,27,5
2020-08-10,38.54459749226445,26.536142150533106,0,3.023658386745085,2.911658111170045,35.482118079855454,214,165,146,58,19,16,32,6
2020-08-11,41.20387011039694,26.650891876143913,0,16.206062746669417,0.855612109902833,29.626479670818636,128,100,88,35,12,10,20,4
2020-08-12,39.639030787898044,5.2477673872788415,1,99.46521486727798,4.567812779196514,31.99338143532257,50,37,33,13,4,3,8,1
2020-08-13,40.79667366182877,24.45115766207998,0,9.68850941668798,3.408137491798884,32.0148562381163,211,161,145,59,20,16,33,7
2020-08-14,39.977430832019195,16.518340006041846,0,10.755415555892192,25.832547755710998,31.384944996009448,133,105,92,38,12,10,21,4
2020-08-15,40.043931389026746,29.721013532591577,1,99.96395758575716,32.76396241149861,36.4280089627161,92,71,65,25,8,7,14,3
2020-08-16,40.106577246536666,17.08080189688588,0,11.110147046540913,0.3759827710478958,32.799695187593116,128,100,88,36,12,10,20,4
2020-08-17,39.93132436013903,29.672398634707438,0,80.5525951161683,2.142963035475857,32.63130257387679,128,98,88,35,12,10,19,4
2020-08-18,40.07033419377175,23.864234030143415,0,96.47681030342387,1.1954769649330759,33.6917965121456,127,94,87,34,11,10,19,4
2020-08-19,40.69796599308675,11.215122115332658,0,5.306127402408379,3.152132323568286,33.61193506045868,175,131,119,48,16,13,27,5
2020-08-20,39.50376048008126,18.459874482173944,0,81.21538536792482,4.03405841874036,25.69132845084291,130,98,91,35,12,10,20,4
2020-08-21,39.95191097951945,29.80339098696457,0,7.229768599304953,22.554433763780505,30.958444512030866,122,94,84,34,11,9,19,4
2020-08-22,39.08610056630671,26.43826519379809,0,88.5220030796172,20.33024173500678,29.317924293630302,157,118,110,44,14,12,24,5
2020-08-23,40.54616351639164,7.434172344780528,0,9.751307265578495,3.9310911532130213,32.83878354848349,103,82,74,29,10,8,16,3
