ds,max_temp_c,rainfall_mm,is_holiday,google_dengue_searches,er_trauma_admissions,elective_surgeries_scheduled_14d_adv,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2020-04-04,25.605312713176446,0.889687412571665,0,10.891677750458493,5,75.51780539761432,112,83,76,28,14,11,17,6
2020-04-05,26.71181234649912,0.4404345706560461,0,6.555486132084962,5,74.24041817730544,111,83,77,28,14,11,17,6
2020-04-06,26.933152010429286,0.9011776232173556,1,8.559089858649882,5,75.8713730403854,112,85,78,28,14,11,17,6
2020-04-07,26.041324557516635,0.7506690142816549,0,10.822715262302879,5,74.57833439067124,242,182,167,61,31,24,36,12
2020-04-08,26.253145369688355,0.48860492587798476,0,10.820766553573783,5,74.35800460400513,247,185,169,62,31,25,37,12
2020-04-09,26.483878699628615,0.6032221356579637,0,12.429333560265805,5,74.73865277429336,244,183,168,61,31,25,37,12
2020-04-10,26.11507812755922,0.32558113251901144,1,9.710266489707811,5,74.05755691917015,112,85,77,28,14,11,17,6
2020-04-11,26.49146178019501,0.9835972997387742,0,10.811648173347628,5,74.90184614899604,112,84,77,28,14,11,17,6
2020-04-12,26.613105287817877,0.667351163050396,0,10.032748483862587,5,73.95297970182385,112,84,78,28,14,11,17,6
2020-04-13,26.89651964210688,0.043846852496629896,0,8.026114526996887,5,74.86878736862803,251,188,173,63,31,25,37,13
2020-04-14,27.42912460514474,0.32662190574800876,0,5.488417337810505,5,75.518961454638,250,186,172,62,31,25,38,12
2020-04-15,27.730379706208762,0.6233144337590575,0,10.862019384260153,5,73.47912288879343,246,185,170,62,31,25,37,12
2020-04-16,28.556035116365383,0.0563332777992398,0,10.347894416825623,5,73.95618825680856,248,187,170,62,31,25,37,12
2020-04-17,27.449777980944415,0.023884191319142767,0,8.763649915799663,5,74.42927613771784,244,185,169,62,31,25,37,12
2020-04-18,28.60989410080585,0.45002423952780257,0,6.76165388696827,5,73.40616756077974,113,84,77,28,14,11,17,6
2020-04-19,28.18007413607247,0.33269017969267,0,11.259479028817477,5,74.17336006113095,112,84,77,28,14,11,17,6
2020-04-20,28.43217993853097,0.4382986080331659,0,9.468159851608895,5,74.12442744541225,248,187,171,62,31,25,37,12
2020-04-21,28.964622024950653,0.26269330988000517,0,11.11374944473629,5,74.50529543368009,247,186,170,62,31,25,37,12
2020-04-22,28.236558540225325,0.1647177469429809,0,13.728097060823517,5,72.66210822986457,247,184,168,62,31,25,37,12
2020-04-23,29.16018789861768,0.6891433569803377,0,5.71713823936059,5,72.16449281459685,246,185,170,62,31,25,37,12
2020-04-24,29.223578116732064,0.5145711162678005,0,8.600798382595272,5,72.6320132619211,245,184,169,61,31,25,37,12
2020-04-25,29.558201363980874,0.20015421124936683,0,9.581248773376174,5,71.7973634128083,113,85,78,28,14,11,17,6
2020-04-26,29.628387649721372,0.3195894262599983,0,12.909652348293301,5,73.1483932621646,111,85,77,28,14,11,17,6
2020-04-27,30.88343395372799,0.5918079076633259,0,6.72719396158703,5,71.23423096819631,247,185,169,62,31,25,37,12
2020-04-28,29.508996446315994,0.07222934827247784,0,13.871722051361209,5,74.53444948399002,249,187,171,62,31,25,37,12
2020-04-29,29.73450152249909,0.14745300926617955,0,10.27171180313258,5,73.29623296091214,244,183,168,61,30,24,37,12
2020-04-30,29.860563298345966,0.07324560410739012,0,9.807998676532284,5,71.80523373733337,244,183,169,61,31,24,37,12
2020-05-01,30.06647755664733,0.8123173327141189,0,9.603880473562187,5,72.44594769424576,245,184,169,62,31,25,37,12
2020-05-02,30.19750310857928,0.7524092332120093,0,9.127473935639943,5,69.72125237943487,112,84,78,28,14,11,17,6
2020-05-03,31.282532533576976,0.7533129318792571,0,12.096233518538309,5,73.65459976522614,113,84,78,28,14,11,17,6
2020-05-04,31.569900111369392,0.716325343476028,0,7.862958491835123,5,70.30792237326544,244,184,169,61,31,25,37,12
2020-05-05,30.745643827599608,0.6693854236698692,0,10.690828363287707,5,70.53835755419838,247,185,170,62,31,25,37,12
2020-05-06,30.785902662441412,0.476991915378175,0,9.231636668586049,5,68.55751799895947,244,182,166,61,30,24,37,12
2020-05-07,31.60849549932585,0.642278163507115,1,8.475733102971803,5,70.64828596276452,113,84,77,28,14,11,17,6
2020-05-08,31.266976684502325,0.03836155478797465,0,15.17195035136779,5,68.7982274374883,243,181,167,61,30,24,36,12
2020-05-09,32.02939735069253,0.6214644226567846,0,10.83810146950692,5,69.7429021385339,112,84,77,28,14,11,17,6
2020-05-10,31.983728608858094,0.7778777055368772,0,11.226531089322288,5,68.82782660125147,110,83,77,28,14,11,17,6
2020-05-11,31.293172941187578,0.5003583603843902,0,12.275553561337325,5,68.01947138483322,242,180,165,60,30,24,36,12
2020-05-12,32.99296773070669,0.35751332842723693,0,7.157300109362906,5,68.01230918653759,246,185,169,62,31,25,37,12
2020-05-13,33.28466649660726,0.2774267348009791,0,13.504583818244063,5,68.75633830530042,243,183,168,61,31,24,37,12
2020-05-14,32.24713860591967,0.6428020501620825,0,4.982085643009849,5,66.95744787929337,241,180,166,60,30,24,36,12
2020-05-15,32.52573079537306,0.6928011986299087,0,8.462467179922958,5,67.19311117087547,244,182,166,61,30,24,36,12
2020-05-16,33.027757024168544,0.8709675998625426,0,9.081936653642199,5,68.30286363394393,113,83,77,28,14,11,17,6
2020-05-17,33.2164406415564,0.34233408246099073,0,11.163446729941011,5,69.93451054704876,112,84,77,28,14,11,17,6
2020-05-18,33.54196875326006,0.7697723073855856,0,10.437436532282975,5,67.4969240564784,239,179,163,59,30,24,36,12
2020-05-19,34.38033126532431,0.5613558241893379,0,9.666370518603214,5,65.78433496316104,239,180,164,60,30,24,36,12
2020-05-20,33.44828760801669,0.8828364906780791,0,9.976005310744553,5,66.01179476015483,234,176,161,59,29,24,35,12
2020-05-21,33.2980968066375,0.5278121082956208,0,8.043953952954864,5,66.08295683706666,240,179,164,60,30,24,36,12
2020-05-22,33.16697444842881,0.5176298283979672,0,7.0055352110316536,5,65.36964541426015,235,177,162,59,29,24,35,12
2020-05-23,33.64941487208877,0.5778770814409091,0,11.45302324467212,5,66.28517316582011,113,84,77,28,14,11,17,6
2020-05-24,34.15537253968627,0.7493153551424344,0,11.38741222507237,5,65.25807506363729,112,84,75,28,14,11,17,6
2020-05-25,35.2250348572632,0.9646904788284609,1,13.168988750314117,5,65.6024836922217,112,85,77,28,14,11,17,6
2020-05-26,34.22348776788602,0.07356335421576565,0,8.419965806369584,5,64.02986290731049,235,175,161,58,29,23,35,12
2020-05-27,34.747396684847956,0.05343460239101716,0,11.385630420601846,5,65.31523177997568,237,177,163,59,29,23,35,12
2020-05-28,34.779126953121505,0.9375503374073385,0,9.432586543270537,5,63.46452537923473,231,175,159,58,29,23,35,12
2020-05-29,35.53195213832382,0.5298756255182061,0,12.380949970386965,5,62.29706133491034,231,175,159,58,29,23,35,12
2020-05-30,36.35017565145785,0.6149030145669361,0,12.043925553356283,5,65.07888015643854,110,82,76,27,14,11,17,6
2020-05-31,34.96872168719535,0.48242360159472886,0,10.422418798448913,5,60.70606758918328,114,84,77,28,14,11,17,6
2020-06-01,35.13533199412389,16.63257945078499,0,9.320939686668027,5,61.41807895241232,232,175,159,58,29,23,35,12
2020-06-02,36.04643357021073,10.896826973106187,0,11.921864357216522,5,61.151959840016204,230,174,157,57,29,23,35,11
2020-06-03,36.00796330772433,7.08881106177056,0,11.293809046513132,5,63.90597361076803,229,173,158,57,29,23,35,12
2020-06-04,36.731356397406024,5.160729465430384,0,8.631119195827635,5,62.81982849290889,231,172,158,58,29,23,34,11
2020-06-05,36.23923096227061,13.163860055228762,0,7.344402653041138,30,62.11893664288105,228,171,158,57,28,23,34,11
2020-06-06,35.90512265575773,19.63668227823399,0,9.422934198636408,30,59.903240308014205,160,122,110,40,20,16,24,8
2020-06-07,36.51579489975483,10.537042907138067,0,13.030827630696418,30,62.26593492025344,161,121,110,40,20,16,24,8
2020-06-08,36.90867479919323,10.357885009895671,0,92.29297431746608,5,59.81105113394009,279,209,192,70,35,28,42,14
2020-06-09,36.896536700948495,10.161374267741632,0,7.775345060658839,5,60.02010663854731,226,169,156,57,28,23,34,11
2020-06-10,36.86998319797643,12.808157559572876,0,7.664485168200158,5,58.82000319787455,228,172,157,57,28,23,34,11
2020-06-11,37.27777353312403,11.609973251364403,0,12.549367699358973,5,58.18574548429001,225,169,155,56,28,23,34,11
2020-06-12,37.455175467459505,18.19871940090522,0,7.7287281904843415,30,57.575897349469294,222,166,154,56,28,22,33,11
2020-06-13,37.685662766035236,12.582811875852354,0,91.01859064728401,30,57.20818048841811,160,120,110,40,20,16,24,8
2020-06-14,37.44092116661257,12.616367572828532,0,8.767857569327353,30,57.614258528658475,160,119,111,40,20,16,24,8
2020-06-15,37.1528813428007,7.075573920808349,0,13.234089849043364,5,56.958837116975566,322,241,220,80,40,32,48,16
2020-06-16,37.42752707285652,19.74109311365579,0,8.459150401724242,5,56.144083141819706,220,165,152,55,28,22,33,11
2020-06-17,38.07297536021973,8.749593363032446,0,12.286723060411656,5,57.26716574846416,224,170,155,56,28,23,34,11
2020-06-18,37.17459024929201,6.1004610118940406,0,10.369717308120729,5,52.37126981725417,223,168,154,56,28,22,33,11
2020-06-19,37.87848492327583,14.947193734628131,0,90.50438970846858,30,55.4267094927606,222,167,153,56,28,22,34,11
2020-06-20,37.606289104544075,13.93049555235309,0,6.059382837297198,30,55.211903349798035,211,157,145,53,26,21,31,11
2020-06-21,37.92382897903518,11.227184809891185,0,5.594173293588563,30,55.2171381917181,161,120,110,40,20,16,24,8
2020-06-22,38.65283681305041,11.33288350821017,0,9.558868119465371,5,53.58010848194351,267,201,184,67,33,27,40,13
2020-06-23,38.210940124083564,16.77595881569647,0,90.49381212683322,5,53.42662450369849,220,164,150,55,27,22,33,11
2020-06-24,38.23798380710222,7.935689601494736,0,7.7496043445245535,5,53.7774235613571,216,162,148,54,27,22,33,11
2020-06-25,37.631778193168124,17.303799784173346,0,7.822613179047316,5,53.854585149710154,215,160,148,54,27,21,32,11
2020-06-26,38.779310839358395,14.731206708425272,0,11.122945259652266,30,51.634125995657804,262,198,182,66,33,26,40,13
2020-06-27,38.82091300584582,11.284546606692865,0,11.125708960914261,30,51.77230771727239,157,120,110,40,20,16,24,8
2020-06-28,39.66926694441076,11.870429248758029,0,9.724517879224146,30,52.75412978946202,158,119,110,40,20,16,24,8
2020-06-29,38.520674429819465,8.849708107791436,0,11.56040344237215,5,48.52143392979948,259,197,180,65,33,26,39,13
2020-06-30,38.8684922152744,16.281714990454624,0,87.6515954085597,5,49.52516232240263,262,195,178,65,32,26,39,13
2020-07-01,38.96536694128902,12.693121134579016,0,9.28813016582606,5,51.25066105638576,213,160,146,53,27,21,32,11
2020-07-02,39.70854010447722,9.812818141247654,0,93.29575521156735,5,50.44707682793,202,153,140,51,25,20,30,10
2020-07-03,38.948660930328955,13.940751736414253,0,10.136644259879635,30,49.44688938581344,209,156,143,52,26,21,32,10
2020-07-04,39.209648890911524,19.936016780769847,0,10.252625029173998,30,48.04607119274606,159,120,111,40,20,16,24,8
2020-07-05,39.445228136711606,11.528934194848308,0,14.61189317193548,30,47.183519520178,160,119,110,40,20,16,24,8
2020-07-06,39.303017438744526,18.810371011679294,0,7.201315668302458,5,47.04536563532764,256,191,176,64,32,26,38,13
2020-07-07,39.0522000285167,10.175252598868491,0,91.59286073328423,5,48.75653304277633,255,191,176,64,32,25,38,13
2020-07-08,39.43541728467841,5.8209906038747885,0,13.3279725596162,5,46.15285287453013,205,155,141,51,26,21,31,10
2020-07-09,39.93537645434884,8.063631595526433,0,9.350284147002908,5,46.4564430412428,256,191,176,64,32,26,39,13
2020-07-10,38.942706224565896,11.280427149915262,0,11.719261573709693,30,45.17611703167534,202,152,139,50,25,20,30,10
2020-07-11,39.577050000024975,8.294523928918535,0,88.03596100557819,5,46.34860938695998,159,120,109,40,20,16,24,8
2020-07-12,39.21228785844947,5.003405573273833,0,8.626535208865297,5,44.54445147481415,110,82,75,27,14,11,16,5
2020-07-13,40.208821153185426,18.72502306621291,0,90.76993283209526,5,44.56438322385069,195,146,133,49,24,20,29,10
2020-07-14,38.89580592415666,17.658191168463937,0,11.597133346221181,5,42.558976111191875,246,186,169,62,31,25,37,12
2020-07-15,39.421178294879276,16.134383472304208,0,12.241873024812492,5,42.21107725177168,201,150,139,50,25,20,30,10
2020-07-16,39.92961048925646,7.51721893469043,0,13.139257173878987,5,43.41603587512133,198,150,137,49,25,20,30,10
2020-07-17,40.56124542967374,6.805453643149791,0,9.865106882889636,5,41.669075964821836,197,148,135,49,25,20,30,10
2020-07-18,39.780189572179594,6.014071242085747,0,12.387223510345176,5,44.68726615749725,157,119,109,40,20,16,23,8
2020-07-19,39.56713840417432,15.860437831593819,0,9.315390313101702,30,40.110800864492084,107,82,75,27,13,11,16,5
2020-07-20,40.814072958660155,18.93211941031828,0,91.80418262317653,5,40.964612645722646,294,219,201,73,36,29,43,15
2020-07-21,39.17531800066541,11.458037313695556,0,90.41497759570436,5,41.376393050499225,195,147,134,49,25,20,29,10
2020-07-22,38.82281911586928,6.787110079940723,0,90.89135581416384,5,40.59202379396003,190,143,131,48,24,19,29,10
2020-07-23,40.16218629396619,12.685892310981599,0,10.847015748044075,5,39.45315541323696,192,143,132,47,24,19,29,10
2020-07-24,39.70816284929549,10.232478611879452,0,6.790589980404375,30,39.20231524409307,188,141,130,47,24,19,28,9
2020-07-25,39.4626333225162,10.622373865249966,0,7.751756282278453,30,38.77544695211024,157,118,108,40,20,16,24,8
2020-07-26,40.338532435205316,14.31995936233561,0,90.20508287963504,30,39.08826980594109,158,118,108,39,20,16,24,8
2020-07-27,40.11440046928243,15.780771698933036,0,86.62544184071766,5,40.938959480755045,288,216,198,72,36,29,43,14
2020-07-28,39.71564570443054,6.6590539830974125,0,11.662422206399512,5,38.680269958846736,234,174,161,58,29,23,35,12
2020-07-29,39.359755198026456,5.533853462097146,0,11.743111932576284,5,39.403912797540926,232,175,160,58,29,23,35,12
2020-07-30,40.43539525068745,19.914954540285724,0,10.65434110575558,5,38.350158668110886,186,139,126,47,23,19,28,9
2020-07-31,40.32056339585291,8.490925233733277,0,7.757731974484155,5,38.58281706183783,181,136,125,46,23,18,27,9
2020-08-01,39.939209223960646,5.807457873626886,1,12.76027787773703,5,34.2984759220101,107,80,73,27,13,11,16,5
2020-08-02,40.90249010667775,7.8481299364387995,0,14.074421279436717,5,36.427290774803446,157,116,108,39,20,15,24,8
2020-08-03,39.43154663437863,5.584367695226963,0,90.29415365489194,5,37.676124459634444,230,172,159,58,29,23,35,12
2020-08-04,39.18829052554461,10.877163419257574,0,11.021070756902473,5,35.43853261699626,181,136,125,45,23,18,27,9
2020-08-05,39.58661445773352,17.036026766769865,0,10.403477309592088,5,37.41816646726151,180,135,123,45,22,18,27,9
2020-08-06,39.888347631756794,10.11866674636581,0,91.0607383779976,5,36.78925884645592,176,134,122,44,22,18,27,9
2020-08-07,40.00844562698475,11.662751103175498,0,9.760882486747208,30,34.49026770324947,177,132,122,44,22,18,26,9
2020-08-08,39.73886347071014,15.133801603511582,0,9.930871520312394,30,34.114721481870454,157,117,107,39,19,16,23,8
2020-08-09,40.00529321805697,12.633411051048203,0,11.811435200994731,30,33.26732379274967,155,117,107,39,20,16,23,8
2020-08-10,39.17036720435968,17.921685290319864,0,14.69124832379288,5,33.31903793722211,280,210,192,70,35,28,42,14
2020-08-11,40.481987808360316,17.99053512568635,0,7.199857531196523,5,32.38850200560396,175,132,122,44,22,18,26,9
2020-08-12,39.68010637709433,5.148660432367304,1,89.79237503119407,5,33.72721457509468,107,79,73,27,13,11,16,5
2020-08-13,40.2380257460347,16.670694597247987,0,7.639079029535836,5,31.524618269728165,224,168,155,56,28,22,34,11
2020-08-14,39.80606815883034,11.91100400362511,0,13.184049797152166,30,33.27170234401579,175,132,121,44,22,18,26,9
2020-08-15,39.815554779449855,19.832608119554948,1,88.82452406136021,30,32.988488444220806,156,117,106,39,19,16,23,8
2020-08-16,39.82169360642056,12.248481138131528,0,7.113598412428412,30,30.396872752917034,156,118,106,39,19,16,23,8
2020-08-17,39.70747008013037,19.803439180824462,0,91.27637399769715,5,33.31087975416615,224,168,154,56,28,22,33,11
2020-08-18,39.74897281383797,16.318540418086048,0,93.48862222948623,5,31.98305902320033,168,128,117,42,21,17,25,9
2020-08-19,40.03338972802053,8.729073269199596,0,11.327195737121526,5,31.93302733314466,225,168,153,56,28,22,34,11
2020-08-20,39.40549989523053,13.075924689304365,0,90.40959575456384,5,30.144119478693657,172,129,118,43,22,17,26,9
2020-08-21,39.597409100725194,19.88203459217874,0,10.818281845551988,30,31.250278084297104,169,125,115,42,21,17,25,8
2020-08-22,39.130968413450326,17.862959116278855,0,92.82968132565111,30,31.485147072754206,206,154,141,51,26,21,31,10
2020-08-23,39.8261049086669,6.460503406868316,0,8.2516014599717,5,29.996820006429935,155,117,106,39,20,16,23,8
2020-08-24,38.69536187221721,15.595579952149942,0,89.77630579182737,5,31.839923801224746,214,162,147,54,27,21,32,11
2020-08-25,39.858863123804504,10.183693788062197,0,89.09461970298094,5,29.630613348765046,213,160,146,53,27,21,32,11
2020-08-26,38.860494250972756,5.1047339282052215,0,7.6642693854165795,5,30.481930832354738,167,125,114,41,21,17,25,8
2020-08-27,38.08473448867633,11.052214535404994,0,9.343249481166396,5,29.394871821792744,213,158,146,53,26,21,32,11
2020-08-28,38.781115394548614,8.521316325874569,0,92.2154421919649,5,29.45429509903028,165,124,113,41,21,17,25,8
2020-08-29,38.29089545176167,17.283039057807073,0,91.13320429678545,30,26.970613488619556,153,117,107,39,20,15,23,8
2020-08-30,38.96354347199263,10.059959132686483,1,11.2886210002164,30,28.792500536967573,154,117,105,39,19,16,23,8
2020-08-31,38.12617858387944,17.412855409307255,0,90.29295122330663,5,27.47236693100969,265,199,182,66,33,27,40,13
2020-09-01,38.13616307757898,5.008969082521929,0,11.046647565457178,5,27.153296594883923,212,159,146,53,27,21,32,11
2020-09-02,37.31877162176633,9.617287250391787,0,8.39881931530379,5,29.54267011872865,163,122,111,40,20,16,25,8
2020-09-03,37.93922735483462,8.61747821461643,0,9.38098022814554,5,27.390247483564927,160,118,110,40,20,16,24,8
2020-09-04,36.852859799894965,8.503510416029165,0,10.384008473937353,5,26.4128031109074,212,159,144,53,26,21,32,11
2020-09-05,37.169877226083294,6.02279929648194,0,90.55503171776378,5,26.87575261953572,155,116,107,39,19,15,23,8
2020-09-06,38.23670587885929,7.806864056157526,0,10.640375709843745,5,25.75995911959325,103,77,72,26,13,10,16,5
2020-09-07,38.14174049299582,13.333243548284297,0,89.72332943596724,5,28.326616413368935,212,159,146,53,27,21,32,11
2020-09-08,37.85161490879791,9.370416092566167,0,9.245153197739342,5,26.036220979884,160,119,109,40,20,16,24,8
2020-09-09,37.043180203755476,11.26092173493722,0,16.315542566088595,5,27.10726627655788,160,120,110,40,20,16,24,8
2020-09-10,37.388364430414974,10.653003205207828,0,11.813574545864798,5,27.78707812944981,158,119,109,39,20,16,23,8
2020-09-11,37.29377427131959,18.13857387499842,0,10.826294951905245,30,25.79080781848098,158,118,109,39,20,16,24,8
2020-09-12,36.59758679216335,18.579484985157734,0,9.533583003587212,30,26.68999751651165,204,153,141,51,25,20,31,10
2020-09-13,37.80753525195535,12.394354574837902,0,9.097562346112246,30,25.00196852041316,152,115,106,39,19,15,23,8
2020-09-14,37.37149341415761,9.952339254734067,0,9.73839881254609,5,28.35900585500997,253,189,174,63,32,25,38,13
2020-09-15,36.697252007855326,6.602010560035454,0,10.585657687173367,5,26.737935559015018,153,115,105,38,19,15,23,8
2020-09-16,36.6940815616326,19.301043190731427,0,6.239128911873838,5,25.504438645512664,159,119,110,39,20,16,24,8
2020-09-17,36.655754976064635,5.903404173504462,0,6.861220809250632,5,24.826902503301834,153,115,106,39,19,15,23,8
2020-09-18,35.3996796981535,9.464754163524207,0,88.72623522212209,5,25.39566115602312,150,114,104,38,19,15,23,8
2020-09-19,36.16403945469805,9.470993017550063,0,90.41427887355714,5,25.086852478148923,104,79,72,26,13,11,16,5
2020-09-20,35.81185387563438,9.806019292103223,0,9.521453705696297,5,27.30424080490375,103,78,71,26,13,10,16,5
2020-09-21,35.51543062730176,7.4643026490861395,0,12.956242452198968,5,24.057525521976586,154,116,107,39,20,15,23,8
2020-09-22,35.73730237648176,16.74742146385546,0,7.035206426008463,5,25.35694982345384,150,113,103,38,19,15,23,8
2020-09-23,36.636565942468,6.837467929489838,0,88.49730906079326,5,25.150240701680932,153,116,104,38,19,15,23,8
2020-09-24,35.91631405473527,14.523599887297442,0,13.040183481982202,5,25.004956922137694,155,116,107,38,19,15,23,8
2020-09-25,35.16681489051511,6.857690400587262,0,10.262238649350294,5,24.974910801207407,201,150,138,50,25,20,30,10
2020-09-26,35.59359187229742,6.058034563894348,0,11.769685165602317,5,24.936000168244714,155,115,106,39,19,15,23,8
2020-09-27,35.86030162845153,18.641442555288148,0,14.102493886538927,30,25.901073176706262,104,79,71,26,13,10,15,5
2020-09-28,35.474734975914146,7.851931494780585,0,8.612391164196355,5,25.620327429308503,206,153,141,51,25,21,31,10
2020-09-29,34.89254225604699,17.318752318395564,0,89.80137132441594,5,25.420995145004337,153,115,104,38,19,15,23,8
2020-09-30,34.38812668788585,13.169463066607037,0,9.455146198138257,5,21.966242144449975,198,148,137,50,25,20,30,10
2020-10-01,34.908178591891385,0.7194599676699719,0,6.090813991033449,5,25.305582324665895,149,112,102,37,18,15,22,7
2020-10-02,34.601930536215825,0.8545686640326409,1,9.379206392488062,5,23.363110358837833,103,78,72,26,13,10,16,5
2020-10-03,34.69760000970941,0.2569522995084699,0,11.762124374761331,5,25.685434634246718,105,78,72,26,13,11,16,5
2020-10-04,34.41114548899719,0.02090951233523497,0,91.08117908362448,5,26.541373039866627,104,78,71,26,13,10,16,5
2020-10-05,34.460679124224335,0.2230900184453558,0,11.23816633877602,5,24.17578598373197,147,111,101,37,18,15,22,7
2020-10-06,33.509462046259365,0.056515690796757334,0,89.248982038721,5,24.882771605308495,198,150,137,50,25,20,30,10
2020-10-07,34.27583434011484,0.10339493663004151,0,8.687805527988717,5,24.595089059498694,150,111,101,37,19,15,22,7
2020-10-08,33.55492292905353,0.43150811984764237,0,12.538511343797241,5,26.487119398572975,149,111,103,37,18,15,22,7
2020-10-09,34.331715258557935,0.22991837086163258,0,9.00536570728466,5,25.411291825422417,149,112,102,37,19,15,22,7
2020-10-10,32.78647650031349,0.5159458785254234,0,10.588164077586429,5,27.116483961764025,103,78,71,26,13,10,16,5
2020-10-11,33.83511009431753,0.25349375325719037,0,10.326669361355076,5,25.881092446157155,153,115,107,39,19,15,23,8
2020-10-12,32.90126214372348,0.9405373011029476,0,12.923434032514237,5,25.796241642994403,150,113,103,37,19,15,23,7
2020-10-13,32.31094592547284,0.9059439679262645,0,11.94282471534472,5,25.715695403292322,199,149,137,50,25,20,30,10
2020-10-14,32.228278887782196,0.566806105010466,0,7.409482758665758,5,26.56639405296966,143,107,99,36,18,14,22,7
2020-10-15,32.142883048208965,0.35442399198738617,0,7.624893666449919,5,24.118815360383284,148,113,103,37,19,15,23,7
2020-10-16,32.34729212759892,0.38114688203473557,0,11.157819636138269,5,26.057099358712993,145,110,100,36,18,15,22,7
2020-10-17,32.228146641953515,0.41185228314449696,0,9.871324705241667,5,26.02408289147439,106,79,72,26,13,10,16,5
2020-10-18,31.510815855286335,0.727579322134944,0,9.089656432092472,5,26.949005919778926,105,78,72,26,13,11,16,5
2020-10-19,31.61589283325468,0.4516389955188379,0,12.031255767988942,5,26.172388708447393,147,111,101,37,18,15,22,7
2020-10-20,32.529127148504685,0.8567299465058974,0,10.374918764177822,5,25.46486411728995,150,112,102,37,19,15,22,7
2020-10-21,32.15125335957617,0.9440947859303646,0,10.104914773778887,5,26.66141995434657,146,110,101,37,18,15,22,7
2020-10-22,31.334751906053967,0.33594615337893385,0,11.559657281510098,5,25.728617381651745,151,114,104,38,19,15,23,8
2020-10-23,30.96436923725609,0.5606944813756801,0,9.24978201011287,5,25.050455594496647,149,113,104,37,19,15,23,7
2020-10-24,30.833880455693762,0.09505653683256443,0,13.137037970945109,5,27.87392277685215,105,78,73,26,13,11,16,5
2020-10-25,30.90889176002314,0.200469047766359,1,8.423904753533984,5,27.903716252628765,105,77,73,26,13,10,15,5
2020-10-26,29.918826047446103,0.4134657667101601,0,11.313858132684176,5,27.976319202687492,150,113,103,38,19,15,23,8
2020-10-27,30.129496133559655,0.20620271590177885,0,12.867665677319689,5,29.00339476045709,151,112,103,37,19,15,22,8
2020-10-28,29.25177793194809,0.8765604907887176,0,7.2454090214558,5,27.233280361111984,152,115,104,38,19,15,23,8
2020-10-29,30.11354159241576,0.15828625605909807,0,9.313329648295102,5,26.671593228622665,148,111,101,37,18,15,22,7
2020-10-30,30.065413567580045,0.45566082155309195,1,12.284414785771116,5,28.243561354952025,103,78,70,26,13,10,16,5
2020-10-31,29.32818443880501,0.6056992404598757,0,12.31448909546205,5,28.183400743399016,104,78,71,26,13,10,16,5
2020-11-01,30.184860607987087,0.6918639081608444,0,9.657008799223522,5,27.91227699504174,104,78,73,26,13,10,16,5
2020-11-02,28.613252376164198,0.38306936972650674,0,8.53065781264628,5,28.904690705650246,152,114,105,38,19,15,22,8
2020-11-03,28.322445061723098,0.8690990687247285,0,11.911871644661524,5,28.60912919465022,150,112,103,38,19,15,23,7
2020-11-04,28.99563583806304,0.5683191510779255,0,12.36709820516321,5,27.627080884082808,152,113,105,38,19,15,23,8
2020-11-05,29.23606737678027,0.4395077804475518,0,7.67067330297521,5,29.270346834022213,151,114,104,38,19,15,23,8
2020-11-06,29.38397187653019,0.06724063405203662,0,7.59217270206724,5,28.829597628929218,150,112,103,37,19,15,22,7
2020-11-07,28.142487739180364,0.464689468445165,0,10.450513363967199,5,30.458006652691488,105,79,72,26,13,10,16,5
2020-11-08,28.741674559460023,0.8207358408157303,0,11.258721266857783,5,29.836568964989944,105,79,72,26,13,10,16,5
2020-11-09,28.014016867313885,0.6145410182213155,0,9.40186182953989,5,31.876260802042598,155,117,106,39,19,16,23,8
2020-11-10,27.77847719563163,0.8321624537291183,0,11.358587639964698,5,32.6462208553038,157,117,107,39,20,16,24,8
2020-11-11,28.138773266437216,0.4940116705993056,0,8.579726786325235,5,32.00507918059803,154,114,105,38,19,15,23,8
2020-11-12,27.85593963439736,0.11846170509448184,0,5.770612801852529,5,30.063548243917033,153,114,105,38,19,15,23,8
2020-11-13,26.575148994227803,0.01363984583588107,0,9.152197855334808,5,33.41409504148123,156,117,106,39,20,16,24,8
2020-11-14,27.935963422870785,0.3032195467185912,1,10.126464293026203,5,33.78430489332939,105,78,72,26,13,11,16,5
2020-11-15,27.722917484338826,0.6979904714977925,0,9.448320080207086,5,32.53233233501676,104,78,72,26,13,10,15,5
2020-11-16,26.55614823988697,0.7902599039416938,0,7.68279347268103,5,34.146606979743844,158,119,108,39,20,16,24,8
2020-11-17,26.9038169444734,0.2957528346203294,0,6.3687020482423655,5,32.587234391129684,157,116,107,39,20,16,24,8
2020-11-18,26.790891966434035,0.4956539208832471,0,8.971822391264205,5,31.592888609093432,155,115,105,39,19,15,23,8
2020-11-19,26.51319957561428,0.4211189044340816,0,11.795311543299487,5,33.02397653550386,158,119,109,40,20,16,24,8
2020-11-20,25.947767771037643,0.41052278435142786,0,12.512394878827365,5,35.84349334379032,156,118,108,39,19,16,23,8
2020-11-21,25.728285549466307,0.2313487132001505,0,12.37542676827691,5,32.957751365366825,105,79,72,26,13,11,16,5
2020-11-22,25.893663376348066,0.13637110502945837,0,8.368180929702895,5,34.78759952905333,105,80,72,26,13,11,16,5
